Ano;Populacao;PessoalOcupado;PessoalAssalariado;PIB;QtEmpresas;AreaPlantada_h;VlProducaoAgricola;VlProducaoPecuaria;Area;NrNascimentos;NrObitosInfantis;povoamento;UF;Municipio;Regiao;Exportacoes_R$
2016;11265,0;1311,0;1012,0;272217000,0;197,0;180000,0;763000,0;0,0;414,4;112,0;1,0;27,18;PR;Primeiro de Maio;Sul;
2016;11936,0;859,0;744,0;124959000,0;99,0;20000,0;40000,0;0,0;109,6;163,0;1,0;108,9;CE;Pacoti;Nordeste;
2016;19200,0;3238,0;2734,0;403495000,0;491,0;430000,0;6000,0;8000,0;315,2;290,0;1,0;60,91;MS;Fátima do Sul;Centro-Oeste;
2016;3528,0;361,0;299,0;51623000,0;53,0;70000,0;89000,0;1000,0;68,3;29,0;1,0;51,65;MG;Ibitiúra de Minas;Sudeste;
2016;6751,0;780,0;695,0;587218000,0;76,0;130000,0;171000,0;9000,0;830,0;62,0;0,0;8,13;MG;Indianópolis;Sudeste;22663,2
2016;51157,0;12448,0;10044,0;1158210000,0;2,12;240000,0;0,0;0,0;290,5;762,0;9,0;176,1;SP;Campos do Jordão;Sudeste;182066,72
2016;16199,0;3669,0;2756,0;458578000,0;691,0;470000,0;547000,0;5000,0;929,8;180,0;3,0;17,42;SP;Altinópolis;Sudeste;51864,08
2016;2798,0;340,0;296,0;28189000,0;37,0;440000,0;0,0;7000,0;252,9;27,0;1,0;11,06;MG;Chiador;Sudeste;
2016;3055,0;268,0;253,0;26017000,0;16,0;0,0;4000,0;0,0;322,6;30,0;0,0;9,47;RN;Fernando Pedroza;Nordeste;
2016;6694,0;2256,0;1833,0;252520000,0;346,0;30000,0;1000,0;8000,0;79,5;97,0;1,0;84,2;SC;Laurentino;Sul;3112640,0
2016;13606,0;4171,0;4000,0;219200000,0;162,0;50000,0;7000,0;0,0;181,2;207,0;1,0;75,09;CE;Frecheirinha;Nordeste;
2016;19852,0;3043,0;2308,0;484190000,0;597,0;790000,0;521000,0;0,0;397,9;248,0;3,0;49,89;PR;Wenceslau Braz;Sul;412453,2
2016;52463,0;3842,0;3286,0;554078000,0;493,0;890000,0;68000,0;0,0;315,5;529,0;9,0;166,28;PB;Sapé;Nordeste;
2016;24855,0;5374,0;3326,0;681750000,0;1,41;350000,0;0,0;2000,0;289,2;279,0;8,0;85,94;RJ;Miguel Pereira;Sudeste;117354,48
2016;24418,0;4120,0;3329,0;768337000,0;688,0;370000,0;262000,0;9000,0;2200,7;218,0;3,0;11,1;RS;São Sepé;Sul;1326473,12
2016;3205,0;1173,0;879,0;120017000,0;202,0;0,0;0,0;0,0;5,4;29,0;0,0;593,52;SP;Águas de São Pedro;Sudeste;
2016;30519,0;2969,0;2427,0;622636000,0;483,0;70000,0;40000,0;0,0;1977,4;367,0;5,0;15,43;SP;Iguape;Sudeste;
2016;18366,0;810,0;616,0;116808000,0;184,0;50000,0;9000,0;0,0;1713,5;290,0;6,0;10,72;BA;Piatã;Nordeste;
2016;8402,0;1761,0;1119,0;174406000,0;612,0;400000,0;70000,0;5000,0;505,0;95,0;2,0;16,64;SP;Arealva;Sudeste;
2016;2810,0;945,0;794,0;131118000,0;145,0;50000,0;15000,0;26000,0;97,8;30,0;0,0;28,73;RS;Nova Candelária;Sul;1207596,4
2016;10533,0;986,0;884,0;532170000,0;80,0;60000,0;25000,0;0,0;105,7;195,0;0,0;99,65;SE;Rosário do Catete;Nordeste;242360039,28
2016;103660,0;15517,0;12595,0;1300317000,0;2,34;0,0;0,0;0,0;335,3;1,23;22,0;309,16;PE;Santa Cruz do Capibaribe;Nordeste;78481752,8
2016;9014,0;644,0;447,0;100263000,0;154,0;0,0;6000,0;39000,0;823,7;59,0;0,0;10,94;MG;Cordisburgo;Sudeste;
2016;21457,0;1974,0;1582,0;282631000,0;322,0;30000,0;5000,0;5000,0;3217,1;286,0;4,0;6,67;TO;Dianópolis;Norte;
2016;16453,0;2189,0;1659,0;328120000,0;385,0;730000,0;69000,0;94000,0;700,6;216,0;1,0;23,48;PR;Terra Rica;Sul;
2016;18639,0;2125,0;1803,0;306518000,0;264,0;80000,0;79000,0;29000,0;1451,1;223,0;1,0;12,84;RO;Colorado do Oeste;Norte;43997,28
2016;3456,0;593,0;497,0;88132000,0;90,0;90000,0;50000,0;0,0;133,7;49,0;2,0;25,85;SP;Mombuca;Sudeste;5964,0
2016;14481,0;3055,0;2278,0;231520000,0;541,0;610000,0;0,0;3000,0;140,1;116,0;0,0;103,36;MG;Bicas;Sudeste;
2016;6191,0;2296,0;2046,0;283791000,0;220,0;10000,0;40000,0;8000,0;209,9;107,0;4,0;29,5;SP;Pardinho;Sudeste;14843845,04
2016;10880,0;1642,0;1266,0;181627000,0;269,0;40000,0;32000,0;7000,0;252,6;134,0;1,0;43,07;SP;São Bento do Sapucaí;Sudeste;
2016;26612,0;3259,0;2662,0;385888000,0;615,0;0,0;72000,0;16000,0;1276,5;354,0;4,0;20,85;GO;Itapuranga;Centro-Oeste;766266,08
2016;26424,0;5101,0;4082,0;678485000,0;727,0;40000,0;75000,0;4000,0;384,6;234,0;7,0;68,7;RJ;Bom Jardim;Sudeste;21728993,36
2016;4914,0;1416,0;1263,0;240866000,0;113,0;0,0;8000,0;2000,0;53,3;78,0;0,0;92,2;SP;Canas;Sudeste;
2016;3631,0;377,0;303,0;43486000,0;67,0;610000,0;0,0;2000,0;441,6;28,0;1,0;8,22;GO;Campos Verdes;Centro-Oeste;
2016;7047,0;512,0;373,0;72374000,0;114,0;0,0;0,0;43000,0;720,4;98,0;4,0;9,78;MG;Galiléia;Sudeste;
2016;11160,0;2032,0;1607,0;167714000,0;269,0;330000,0;0,0;4000,0;94,6;149,0;4,0;117,97;RJ;Aperibé;Sudeste;
2016;8903,0;2660,0;2235,0;471684000,0;345,0;50000,0;50000,0;5000,0;205,9;102,0;2,0;43,24;SP;Dourado;Sudeste;33261051,92
2016;1526,0;200,0;170,0;55011000,0;24,0;0,0;5000,0;4000,0;152,9;14,0;0,0;9,98;MG;Doresópolis;Sudeste;60253,44
2016;11206,0;4748,0;4425,0;447155000,0;298,0;870000,0;136000,0;1000,0;547,4;124,0;0,0;20,47;SP;Iacanga;Sudeste;32836704,8
2016;23238,0;6126,0;4395,0;404347000,0;1,33;20000,0;81000,0;68000,0;291,6;242,0;3,0;79,69;MG;Monte Sião;Sudeste;4072151,04
2016;17523,0;4072,0;3208,0;318353000,0;666,0;70000,0;99000,0;95000,0;466,0;203,0;1,0;37,6;SP;Conchas;Sudeste;12100808,32
2016;3625,0;786,0;596,0;56488000,0;130,0;40000,0;6000,0;54000,0;204,2;45,0;0,0;17,75;GO;Taquaral de Goiás;Centro-Oeste;
2016;23247,0;1814,0;1568,0;216491000,0;253,0;40000,0;9000,0;67000,0;368,0;270,0;2,0;63,17;PB;Princesa Isabel;Nordeste;1008597,6
2016;53384,0;6530,0;5405,0;921508000,0;1,12;0,0;1000,0;0,0;142,1;714,0;7,0;375,68;SP;Mongaguá;Sudeste;126681,04
2016;27812,0;4652,0;3621,0;676548000,0;891,0;0,0;7000,0;6000,0;204,2;486,0;6,0;136,2;GO;Nerópolis;Centro-Oeste;121422541,44
2016;30315,0;1471,0;1338,0;566204000,0;100,0;20000,0;354000,0;9000,0;8272,6;432,0;8,0;3,66;PA;Medicilândia;Norte;
2016;46392,0;13605,0;12528,0;1038138000,0;842,0;10000,0;14000,0;2000,0;633,2;800,0;8,0;73,27;BA;Mata de São João;Nordeste;18285158,24
2016;15388,0;1681,0;1332,0;230886000,0;321,0;60000,0;30000,0;0,0;1654,3;213,0;0,0;9,3;SP;Eldorado;Sudeste;
2016;4940,0;609,0;499,0;55657000,0;94,0;0,0;1000,0;5000,0;155,1;41,0;1,0;31,85;MG;Moeda;Sudeste;51114,32
2016;43172,0;4014,0;3214,0;461476000,0;613,0;40000,0;69000,0;63000,0;1215,3;558,0;4,0;35,52;BA;Entre Rios;Nordeste;268470,88
2016;6535,0;977,0;761,0;180639000,0;200,0;960000,0;80000,0;0,0;158,2;80,0;2,0;41,31;PR;Floresta;Sul;
2016;6612,0;1497,0;1229,0;236475000,0;215,0;290000,0;965000,0;3000,0;230,7;77,0;0,0;28,66;PR;Mariópolis;Sul;
2016;14354,0;616,0;544,0;131395000,0;58,0;120000,0;30000,0;2000,0;1043,1;151,0;2,0;13,76;BA;Cristópolis;Nordeste;
2016;8885,0;1910,0;1501,0;266124000,0;255,0;0,0;3000,0;85000,0;245,7;89,0;1,0;36,16;MG;Araújos;Sudeste;68228,16
2016;98470,0;11821,0;9800,0;2036820000,0;1,4;90000,0;53000,0;0,0;332,8;1,46;18,0;295,88;RJ;São Pedro da Aldeia;Sudeste;7721908,88
2016;4205,0;837,0;482,0;118061000,0;202,0;0,0;89000,0;6000,0;116,5;46,0;0,0;36,09;RS;Ilópolis;Sul;
2016;27381,0;1979,0;1551,0;214029000,0;394,0;90000,0;45000,0;9000,0;1820,1;298,0;7,0;15,04;BA;Santana;Nordeste;85222,72
2016;3217,0;858,0;673,0;76439000,0;151,0;0,0;8000,0;35000,0;224,5;36,0;0,0;14,33;SC;São Martinho;Sul;
2016;82075,0;8292,0;7125,0;1223340000,0;1,11;60000,0;29000,0;3000,0;8779,2;1,63;16,0;9,35;AC;Cruzeiro do Sul;Norte;1443963,92
2016;6029,0;855,0;656,0;151264000,0;168,0;420000,0;38000,0;8000,0;407,6;87,0;0,0;14,79;PR;Perobal;Sul;188854,32
2016;17573,0;3957,0;3298,0;419216000,0;685,0;740000,0;997000,0;7000,0;920,1;225,0;2,0;19,1;SP;Cafelândia;Sudeste;
2016;11266,0;1057,0;974,0;78902000,0;66,0;0,0;0,0;5000,0;246,7;143,0;3,0;45,67;PE;Poção;Nordeste;
2016;30987,0;1575,0;1467,0;315599000,0;102,0;700000,0;43000,0;0,0;1677,3;511,0;5,0;18,47;PA;São Domingos do Capim;Norte;
2016;33024,0;11687,0;9245,0;943946000,0;1,61;480000,0;0,0;87000,0;117,7;474,0;3,0;280,58;PR;Matinhos;Sul;941437,28
2016;7150,0;853,0;689,0;112315000,0;143,0;30000,0;25000,0;70000,0;232,4;92,0;1,0;30,77;PR;Marilena;Sul;
2016;26902,0;2412,0;2136,0;336850000,0;270,0;0,0;5000,0;4000,0;204,1;357,0;1,0;131,81;PE;Pombos;Nordeste;509155,2
2016;26439,0;6427,0;5149,0;377129000,0;935,0;0,0;4000,0;33000,0;407,4;300,0;4,0;64,9;MG;São João Nepomuceno;Sudeste;
2016;39476,0;6809,0;5440,0;709553000,0;1,19;0,0;28000,0;6000,0;756,7;401,0;3,0;52,17;SP;Presidente Venceslau;Sudeste;208859,28
2016;27161,0;3357,0;3075,0;365964000,0;289,0;50000,0;24000,0;0,0;711,7;318,0;0,0;38,16;BA;Castro Alves;Nordeste;1821019,36
2016;12448,0;667,0;545,0;148310000,0;122,0;0,0;4000,0;0,0;3295,7;119,0;1,0;3,78;GO;São Domingos;Centro-Oeste;
2016;38090,0;2301,0;1903,0;277597000,0;359,0;0,0;0,0;8000,0;1518,2;515,0;9,0;25,09;PI;Pedro II;Nordeste;
2016;10733,0;2518,0;1326,0;303549000,0;505,0;470000,0;716000,0;47000,0;352,6;119,0;1,0;30,44;PR;Nova Prata do Iguaçu;Sul;
2016;17031,0;1013,0;830,0;206101000,0;322,0;0,0;9000,0;3000,0;4987,2;213,0;4,0;3,42;RO;Costa Marques;Norte;
2016;6981,0;1175,0;827,0;251652000,0;250,0;930000,0;795000,0;18000,0;425,1;103,0;1,0;16,42;PR;Renascença;Sul;
2016;16797,0;2055,0;1641,0;200322000,0;320,0;0,0;7000,0;9000,0;425,0;204,0;1,0;39,52;SP;Salesópolis;Sudeste;
2016;6868,0;1785,0;1359,0;172458000,0;287,0;70000,0;76000,0;7000,0;169,9;63,0;1,0;40,42;RS;Faxinal do Soturno;Sul;99871,44
2016;3073,0;224,0;185,0;29906000,0;31,0;0,0;0,0;8000,0;113,9;23,0;0,0;26,98;MG;Dom Viçoso;Sudeste;
2016;2499,0;586,0;425,0;66668000,0;142,0;0,0;1000,0;95000,0;58,4;26,0;1,0;42,79;RS;Colinas;Sul;
2016;84970,0;13480,0;11869,0;1284216000,0;1,32;380000,0;4000,0;7000,0;2980,0;1,31;18,0;28,51;PE;Serra Talhada;Nordeste;1228390,88
2016;15165,0;3955,0;3280,0;429659000,0;521,0;70000,0;675000,0;4000,0;617,2;155,0;1,0;24,57;SP;São Simão;Sudeste;2528031,68
2016;3590,0;424,0;333,0;88178000,0;77,0;80000,0;13000,0;6000,0;253,6;36,0;0,0;14,16;RS;Turuçu;Sul;441052,0
2016;21920,0;4411,0;3153,0;505550000,0;820,0;470000,0;31000,0;3000,0;294,0;361,0;1,0;74,56;PR;Mandaguaçu;Sul;4476629,52
2016;3345,0;312,0;222,0;68806000,0;75,0;0,0;37000,0;6000,0;956,0;22,0;0,0;3,5;GO;Santa Rita do Novo Destino;Centro-Oeste;
2016;7324,0;1158,0;922,0;96184000,0;200,0;0,0;14000,0;8000,0;149,6;77,0;1,0;48,96;MG;Inconfidentes;Sudeste;899058,8
2016;19268,0;3938,0;2945,0;496776000,0;801,0;230000,0;75000,0;4000,0;263,4;208,0;3,0;73,15;SP;Monte Azul Paulista;Sudeste;8543572,0
2016;12758,0;1875,0;1467,0;337022000,0;302,0;70000,0;201000,0;0,0;1983,0;137,0;1,0;6,43;RS;Mostardas;Sul;
2016;38861,0;6257,0;4953,0;1134657000,0;1,07;40000,0;487000,0;0,0;270,3;498,0;5,0;143,77;SP;Guariba;Sudeste;243518,64
2016;11525,0;1472,0;987,0;156514000,0;370,0;40000,0;5000,0;4000,0;618,3;112,0;1,0;18,64;MG;Resende Costa;Sudeste;303948,16
2016;23891,0;1526,0;1226,0;285477000,0;241,0;920000,0;9000,0;0,0;1961,2;284,0;6,0;12,18;BA;Belmonte;Nordeste;
2016;4809,0;1028,0;874,0;111604000,0;114,0;720000,0;82000,0;8000,0;186,6;52,0;0,0;25,77;PR;Porto Amazonas;Sul;910072,32
2016;57955,0;4449,0;4157,0;389837000,0;240,0;70000,0;8000,0;0,0;1651,6;907,0;13,0;35,09;MA;Tutóia;Nordeste;32018,16
2016;4417,0;280,0;215,0;61481000,0;62,0;60000,0;7000,0;2000,0;1333,0;38,0;0,0;3,31;GO;Montividiu do Norte;Centro-Oeste;
2016;3882,0;563,0;491,0;74172000,0;70,0;80000,0;7000,0;9000,0;260,0;55,0;1,0;14,93;PR;Santa Mônica;Sul;
2016;15024,0;3498,0;2474,0;290768000,0;911,0;40000,0;67000,0;6000,0;434,0;147,0;0,0;34,62;SP;Auriflama;Sudeste;24202,48
2016;23222,0;7014,0;5487,0;783973000,0;1,12;920000,0;14000,0;84000,0;353,4;272,0;2,0;65,71;RS;Sarandi;Sul;2524436,24
2016;17389,0;1208,0;1093,0;135792000,0;84,0;30000,0;34000,0;0,0;195,6;287,0;1,0;88,9;PB;Cruz do Espírito Santo;Nordeste;
2016;21697,0;1470,0;1203,0;270072000,0;226,0;30000,0;64000,0;1000,0;284,5;244,0;8,0;76,26;BA;Itajuípe;Nordeste;11317411,36
2016;13445,0;831,0;689,0;113283000,0;154,0;20000,0;6000,0;2000,0;1419,4;110,0;1,0;9,47;RN;Santana do Matos;Nordeste;1494175,12
2016;7804,0;840,0;672,0;120263000,0;138,0;40000,0;93000,0;8000,0;209,3;88,0;0,0;37,29;MG;Serrania;Sudeste;
2016;11588,0;1606,0;1285,0;191093000,0;251,0;70000,0;51000,0;5000,0;205,1;130,0;2,0;56,5;MG;Congonhal;Sudeste;116859757,68
2016;8065,0;900,0;634,0;136636000,0;212,0;80000,0;46000,0;6000,0;143,0;85,0;1,0;56,4;SP;Águas da Prata;Sudeste;96537,28
2016;8943,0;2637,0;2006,0;256668000,0;363,0;360000,0;0,0;75000,0;478,3;94,0;0,0;18,7;RJ;Rio das Flores;Sudeste;1769592,64
2016;28534,0;7768,0;5899,0;664974000,0;1,43;0,0;78000,0;2000,0;203,7;325,0;4,0;140,08;SP;Serra Negra;Sudeste;3664849,6
2016;11544,0;977,0;743,0;115719000,0;187,0;10000,0;1000,0;0,0;1277,0;147,0;6,0;9,04;BA;Lençóis;Nordeste;377424,64
2016;10859,0;2438,0;1864,0;233997000,0;552,0;80000,0;10000,0;0,0;251,1;127,0;0,0;43,25;RS;Três Cachoeiras;Sul;425068,48
2016;21617,0;3301,0;2307,0;654796000,0;726,0;40000,0;862000,0;40000,0;3274,0;294,0;3,0;6,6;RS;São Francisco de Paula;Sul;
2016;7143,0;1213,0;1020,0;317772000,0;216,0;350000,0;279000,0;18000,0;1313,0;74,0;1,0;5,44;SC;Água Doce;Sul;
2016;61836,0;6511,0;5552,0;755897000,0;795,0;90000,0;0,0;1000,0;492,9;618,0;8,0;125,45;BA;Santo Amaro;Nordeste;495528,88
2016;15497,0;809,0;754,0;97754000,0;48,0;10000,0;8000,0;2000,0;160,5;159,0;3,0;96,56;PE;São Benedito do Sul;Nordeste;
2016;14883,0;1007,0;754,0;125547000,0;208,0;20000,0;2000,0;22000,0;624,0;171,0;1,0;23,85;MG;Santa Maria do Suaçuí;Sudeste;
2016;6252,0;1572,0;1304,0;151993000,0;199,0;70000,0;3000,0;2000,0;101,1;57,0;0,0;61,84;MG;Córrego Fundo;Sudeste;16423112,24
2016;124940,0;19048,0;15663,0;2476384000,0;2,16;50000,0;57000,0;4000,0;638,0;1,53;23,0;195,83;RJ;Araruama;Sudeste;2093267,44
2016;11781,0;2743,0;2256,0;165500000,0;372,0;0,0;7000,0;2000,0;151,4;121,0;3,0;77,81;SC;Canelinha;Sul;33750,56
2016;29842,0;2861,0;2422,0;291089000,0;387,0;0,0;0,0;0,0;229,5;527,0;21,0;130,03;PE;Trindade;Nordeste;
2016;22840,0;1907,0;1631,0;255894000,0;211,0;70000,0;3000,0;0,0;162,9;207,0;3,0;140,21;BA;Conceição da Feira;Nordeste;13085004,64
2016;2563,0;448,0;262,0;68402000,0;106,0;90000,0;10000,0;5000,0;103,2;13,0;0,0;24,84;RS;Nova Pádua;Sul;274815,44
2016;12486,0;1757,0;1412,0;199412000,0;266,0;410000,0;12000,0;0,0;188,1;160,0;1,0;66,38;SP;Chavantes;Sudeste;136007,6
2016;59343,0;8672,0;7879,0;854808000,0;647,0;10000,0;79000,0;7000,0;599,3;1,13;10,0;99,02;CE;Barbalha;Nordeste;56313689,76
2016;40975,0;8588,0;6894,0;1252001000,0;1,23;50000,0;5000,0;0,0;925,1;588,0;3,0;44,29;RJ;Parati;Sudeste;108101,76
2016;7065,0;1299,0;1062,0;141374000,0;221,0;390000,0;56000,0;4000,0;373,6;126,0;0,0;18,91;SP;Paulicéia;Sudeste;
2016;31674,0;13422,0;11061,0;1472824000,0;1,67;120000,0;0,0;0,0;70,3;703,0;8,0;450,56;RJ;Armação dos Búzios;Sudeste;92930,48
2016;16608,0;3017,0;2242,0;335561000,0;564,0;420000,0;21000,0;4000,0;175,8;196,0;1,0;94,47;SP;Charqueada;Sudeste;11671860,4
2016;7056,0;1621,0;1139,0;226210000,0;292,0;210000,0;6000,0;4000,0;186,6;85,0;1,0;37,81;SC;Meleiro;Sul;12085591,6
2016;158319,0;18601,0;15531,0;2541272000,0;2,02;;;0,0;19,4;1,97;36,0;8160,77;RJ;Nilópolis;Sudeste;410862,8
2016;13376,0;3194,0;2605,0;299485000,0;391,0;0,0;6000,0;91000,0;1048,1;153,0;4,0;12,76;MG;Martinho Campos;Sudeste;
2016;6299,0;787,0;599,0;120016000,0;146,0;90000,0;73000,0;27000,0;312,2;78,0;1,0;20,18;MG;Silvianópolis;Sudeste;6419342,88
2016;13609,0;3772,0;2950,0;287147000,0;586,0;0,0;85000,0;0,0;101,8;248,0;4,0;133,68;RN;Tibau do Sul;Nordeste;148509,28
2016;7754,0;543,0;503,0;78110000,0;57,0;0,0;9000,0;0,0;61,7;104,0;0,0;125,67;PB;Sobrado;Nordeste;
2016;7513,0;1133,0;969,0;178784000,0;117,0;0,0;5000,0;6000,0;106,9;111,0;1,0;70,28;GO;Terezópolis de Goiás;Centro-Oeste;383076,24
2016;33513,0;5715,0;4231,0;505803000,0;944,0;70000,0;81000,0;9000,0;353,4;398,0;4,0;94,83;MG;Carangola;Sudeste;
2016;9003,0;1677,0;1272,0;201373000,0;285,0;940000,0;97000,0;7000,0;218,3;92,0;1,0;41,24;SP;Neves Paulista;Sudeste;113270,56
2016;12078,0;620,0;520,0;98515000,0;74,0;0,0;1000,0;8000,0;1212,4;139,0;3,0;9,96;MG;Ponto dos Volantes;Sudeste;
2016;29248,0;3481,0;3128,0;360515000,0;278,0;60000,0;4000,0;0,0;90,3;495,0;10,0;323,9;SE;Barra dos Coqueiros;Nordeste;1231815,92
2016;9397,0;1794,0;1506,0;190819000,0;213,0;370000,0;0,0;2000,0;293,0;122,0;1,0;32,07;SP;Igaratá;Sudeste;849421,28
2016;11431,0;1754,0;1281,0;419084000,0;360,0;750000,0;907000,0;0,0;949,2;156,0;2,0;12,04;RS;Palmares do Sul;Sul;5543344,88
2016;21030,0;2830,0;2168,0;348796000,0;518,0;0,0;4000,0;0,0;74,6;291,0;6,0;281,9;ES;Piúma;Sudeste;
2016;87364,0;20912,0;16474,0;1783037000,0;3,14;0,0;4000,0;0,0;710,8;1,23;14,0;122,91;SP;Ubatuba;Sudeste;899888,08
2016;33257,0;2888,0;2118,0;269514000,0;620,0;40000,0;53000,0;4000,0;626,7;380,0;5,0;53,07;BA;Camacan;Nordeste;85040,96
2016;28462,0;2626,0;2321,0;259063000,0;249,0;70000,0;48000,0;5000,0;426,8;448,0;6,0;66,69;AL;Murici;Nordeste;1690941,68
2016;3511,0;173,0;151,0;58437000,0;26,0;20000,0;31000,0;0,0;146,8;41,0;0,0;23,92;MG;Nova Belém;Sudeste;
2016;15059,0;1640,0;1284,0;395488000,0;295,0;890000,0;34000,0;2000,0;927,1;202,0;2,0;16,24;PR;Ipiranga;Sul;
2016;53328,0;5995,0;4929,0;619712000,0;772,0;40000,0;50000,0;4000,0;292,3;709,0;4,0;182,44;PE;Timbaúba;Nordeste;821952,8
2016;11607,0;1718,0;1383,0;330939000,0;251,0;40000,0;12000,0;82000,0;304,2;123,0;0,0;38,16;MG;Cachoeira de Minas;Sudeste;30452524,8
2016;21778,0;1284,0;984,0;199798000,0;239,0;210000,0;57000,0;0,0;392,0;255,0;5,0;55,56;BA;Uruçuca;Nordeste;
2016;14023,0;2859,0;2108,0;363137000,0;572,0;330000,0;27000,0;42000,0;338,1;192,0;2,0;41,48;RS;Tenente Portela;Sul;
2016;12712,0;1551,0;1216,0;245742000,0;254,0;910000,0;5000,0;9000,0;831,2;146,0;2,0;15,29;MS;Deodápolis;Centro-Oeste;
2016;14502,0;1377,0;995,0;151309000,0;261,0;10000,0;52000,0;32000,0;202,9;166,0;1,0;71,47;MG;Maria da Fé;Sudeste;
2016;2507,0;1199,0;1072,0;116485000,0;108,0;70000,0;56000,0;3000,0;60,0;34,0;0,0;41,78;RS;Barra Funda;Sul;177806,72
2016;10485,0;1175,0;949,0;132684000,0;183,0;0,0;0,0;0,0;124,2;136,0;1,0;84,42;MG;Prudente de Morais;Sudeste;
2016;46962,0;8546,0;6488,0;944760000,0;1,66;0,0;1000,0;0,0;144,4;813,0;10,0;325,22;RS;Tramandaí;Sul;393305,92
2016;14030,0;4366,0;3788,0;277566000,0;498,0;0,0;7000,0;9000,0;158,9;141,0;1,0;88,3;MG;Astolfo Dutra;Sudeste;2881742,32
2016;14747,0;3376,0;2521,0;486783000,0;577,0;10000,0;92000,0;61000,0;366,9;128,0;1,0;40,19;RS;Santo Cristo;Sul;
2016;12178,0;1973,0;1551,0;238911000,0;385,0;260000,0;891000,0;0,0;345,6;112,0;2,0;35,24;SP;Tabapuã;Sudeste;
2016;5188,0;612,0;489,0;91137000,0;135,0;50000,0;71000,0;4000,0;285,9;51,0;0,0;18,15;RS;Erval Grande;Sul;
2016;5101,0;963,0;829,0;96444000,0;100,0;50000,0;4000,0;16000,0;136,8;68,0;0,0;37,29;SP;Ipiguá;Sudeste;
2016;2860,0;627,0;484,0;107407000,0;135,0;0,0;6000,0;0,0;286,4;30,0;1,0;9,99;SC;Rancho Queimado;Sul;
2016;36543,0;2508,0;2016,0;328918000,0;440,0;940000,0;5000,0;0,0;920,4;553,0;16,0;39,7;BA;Camamu;Nordeste;658908,4
2016;7304,0;1216,0;1003,0;177497000,0;188,0;870000,0;7000,0;4000,0;245,7;98,0;1,0;29,73;SP;Restinga;Sudeste;11024,88
2016;16703,0;3620,0;2737,0;274274000,0;604,0;0,0;33000,0;1000,0;173,9;182,0;2,0;96,05;MG;Tocantins;Sudeste;1476936,32
2016;9445,0;623,0;541,0;88095000,0;72,0;0,0;3000,0;7000,0;695,7;89,0;1,0;13,58;MG;Cachoeira de Pajeú;Sudeste;
2016;77863,0;23161,0;19348,0;1507901000,0;2,76;60000,0;65000,0;28000,0;299,4;854,0;8,0;260,06;MG;Viçosa;Sudeste;25768336,72
2016;60675,0;4046,0;3821,0;353216000,0;200,0;500000,0;757000,0;0,0;1996,8;1,06;10,0;30,39;PA;Igarapé-Miri;Norte;
2016;66524,0;5153,0;4292,0;644277000,0;704,0;0,0;5000,0;31000,0;995,5;904,0;17,0;66,82;PE;Pesqueira;Nordeste;3809189,76
2016;43598,0;4879,0;4297,0;654217000,0;451,0;90000,0;23000,0;9000,0;290,3;745,0;6,0;150,18;RN;São José de Mipibu;Nordeste;1702636,8
2016;12610,0;3639,0;2957,0;292318000,0;590,0;50000,0;23000,0;70000,0;149,7;158,0;1,0;84,24;SP;Valentim Gentil;Sudeste;200646,0
2016;7257,0;925,0;764,0;132346000,0;120,0;0,0;0,0;9000,0;250,0;89,0;4,0;29,03;RJ;Laje do Muriaé;Sudeste;
